# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -300 ps, Average over 80 waveforms. Date: 2023-3-20
# Time [ps] 	 THz Signal [a.u.]
-166.39423731	-0.01441543
-166.36088090	-0.01368602
-166.32752449	-0.01466575
-166.29416808	-0.01470435
-166.26081167	-0.01360046
-166.22745526	-0.01244147
-166.19409885	-0.01177941
-166.16074244	-0.01048995
-166.12738603	-0.00901808
-166.09402962	-0.00625066
-166.06067321	-0.00505342
-166.02731680	-0.00259062
-165.99396040	-0.00177735
-165.96060399	-0.00011987
-165.92724758	0.00071334
-165.89389117	0.00026173
-165.86053476	0.00005255
-165.82717835	-0.00004516
-165.79382194	-0.00090054
-165.76046553	-0.00051473
-165.72710912	-0.00239637
-165.69375271	-0.00237214
-165.66039630	-0.00242309
-165.62703989	-0.00417481
-165.59368348	-0.00393868
-165.56032707	-0.00513271
-165.52697066	-0.00664021
-165.49361425	-0.00662174
-165.46025784	-0.00696166
-165.42690143	-0.00814302
-165.39354502	-0.00964844
-165.36018861	-0.00971278
-165.32683220	-0.01047815
-165.29347580	-0.01096726
-165.26011939	-0.01122309
-165.22676298	-0.00980924
-165.19340657	-0.00962755
-165.16005016	-0.00867258
-165.12669375	-0.00786711
-165.09333734	-0.00591014
-165.05998093	-0.00505115
-165.02662452	-0.00482889
-164.99326811	-0.00346692
-164.95991170	-0.00208561
-164.92655529	-0.00197396
-164.89319888	-0.00125201
-164.85984247	-0.00220209
-164.82648606	-0.00260064
-164.79312965	-0.00325751
-164.75977324	-0.00463206
-164.72641683	-0.00584802
-164.69306042	-0.00715573
-164.65970401	-0.00999244
-164.62634760	-0.01050810
-164.59299120	-0.01165297
-164.55963479	-0.01285901
-164.52627838	-0.01353987
-164.49292197	-0.01429661
-164.45956556	-0.01367550
-164.42620915	-0.01239402
-164.39285274	-0.01270716
-164.35949633	-0.01353970
-164.32613992	-0.01180314
-164.29278351	-0.01092181
-164.25942710	-0.00921253
-164.22607069	-0.00986388
-164.19271428	-0.00878304
-164.15935787	-0.00905374
-164.12600146	-0.00904935
-164.09264505	-0.00953379
-164.05928864	-0.00892460
-164.02593223	-0.00825265
-163.99257582	-0.00679878
-163.95921941	-0.00563268
-163.92586300	-0.00429214
-163.89250660	-0.00374168
-163.85915019	-0.00143419
-163.82579378	-0.00034683
-163.79243737	0.00034028
-163.75908096	0.00268139
-163.72572455	0.00425813
-163.69236814	0.00531989
-163.65901173	0.00520478
-163.62565532	0.00525097
-163.59229891	0.00532503
-163.55894250	0.00575994
-163.52558609	0.00360563
-163.49222968	0.00260533
-163.45887327	0.00163535
-163.42551686	0.00044827
-163.39216045	-0.00051752
-163.35880404	-0.00185949
-163.32544763	-0.00271348
-163.29209122	-0.00288098
-163.25873481	-0.00286634
-163.22537840	-0.00238312
-163.19202200	-0.00273182
-163.15866559	-0.00269274
-163.12530918	-0.00146624
-163.09195277	-0.00150510
-163.05859636	-0.00137836
-163.02523995	-0.00135742
-162.99188354	-0.00219020
-162.95852713	-0.00388564
-162.92517072	-0.00483124
-162.89181431	-0.00622950
-162.85845790	-0.00662220
-162.82510149	-0.00713642
-162.79174508	-0.00829816
-162.75838867	-0.00905540
-162.72503226	-0.00906404
-162.69167585	-0.00830178
-162.65831944	-0.00902814
-162.62496303	-0.00792216
-162.59160662	-0.00730484
-162.55825021	-0.00669476
-162.52489381	-0.00712824
-162.49153740	-0.00551125
-162.45818099	-0.00499161
-162.42482458	-0.00560438
-162.39146817	-0.00382107
-162.35811176	-0.00505734
-162.32475535	-0.00495187
-162.29139894	-0.00375123
-162.25804253	-0.00501739
-162.22468612	-0.00317573
-162.19132971	-0.00236210
-162.15797330	-0.00242356
-162.12461689	0.00028566
-162.09126048	0.00087403
-162.05790407	0.00244119
-162.02454766	0.00262166
-161.99119125	0.00369073
-161.95783484	0.00522579
-161.92447843	0.00375865
-161.89112202	0.00379882
-161.85776561	0.00254937
-161.82440921	0.00131275
-161.79105280	0.00022035
-161.75769639	-0.00176162
-161.72433998	-0.00350720
-161.69098357	-0.00502117
-161.65762716	-0.00627864
-161.62427075	-0.00776693
-161.59091434	-0.00850212
-161.55755793	-0.00820800
-161.52420152	-0.00946599
-161.49084511	-0.00841710
-161.45748870	-0.00873807
-161.42413229	-0.00824874
-161.39077588	-0.00718542
-161.35741947	-0.00726290
-161.32406306	-0.00707540
-161.29070665	-0.00635494
-161.25735024	-0.00588610
-161.22399383	-0.00602463
-161.19063742	-0.00593739
-161.15728101	-0.00540149
-161.12392461	-0.00608549
-161.09056820	-0.00518639
-161.05721179	-0.00618075
-161.02385538	-0.00646584
-160.99049897	-0.00551781
-160.95714256	-0.00608614
-160.92378615	-0.00709572
-160.89042974	-0.00732921
-160.85707333	-0.00742172
-160.82371692	-0.00749202
-160.79036051	-0.00659403
-160.75700410	-0.00782501
-160.72364769	-0.00685989
-160.69029128	-0.00774767
-160.65693487	-0.00734314
-160.62357846	-0.00571437
-160.59022205	-0.00488156
-160.55686564	-0.00423378
-160.52350923	-0.00408100
-160.49015282	-0.00226242
-160.45679641	-0.00156343
-160.42344001	-0.00145084
-160.39008360	-0.00114549
-160.35672719	0.00023557
-160.32337078	-0.00062085
-160.29001437	-0.00027596
-160.25665796	-0.00063749
-160.22330155	-0.00208249
-160.18994514	-0.00230354
-160.15658873	-0.00425450
-160.12323232	-0.00384763
-160.08987591	-0.00553130
-160.05651950	-0.00692911
-160.02316309	-0.00826071
-159.98980668	-0.00913268
-159.95645027	-0.01055952
-159.92309386	-0.00969609
-159.88973745	-0.00985967
-159.85638104	-0.01030198
-159.82302463	-0.00916282
-159.78966822	-0.00809621
-159.75631181	-0.00703864
-159.72295541	-0.00530680
-159.68959900	-0.00291264
-159.65624259	-0.00156504
-159.62288618	0.00092236
-159.58952977	0.00213367
-159.55617336	0.00406078
-159.52281695	0.00426364
-159.48946054	0.00315538
-159.45610413	0.00271531
-159.42274772	0.00278760
-159.38939131	0.00024318
-159.35603490	-0.00144360
-159.32267849	-0.00224997
-159.28932208	-0.00574214
-159.25596567	-0.00812069
-159.22260926	-0.00949011
-159.18925285	-0.01198919
-159.15589644	-0.01310308
-159.12254003	-0.01389905
-159.08918362	-0.01397321
-159.05582721	-0.01471988
-159.02247081	-0.01354803
-158.98911440	-0.01366556
-158.95575799	-0.01408685
-158.92240158	-0.01335177
-158.88904517	-0.01121607
-158.85568876	-0.01100037
-158.82233235	-0.00864687
-158.78897594	-0.00626012
-158.75561953	-0.00419730
-158.72226312	-0.00125471
-158.68890671	0.00116407
-158.65555030	0.00346171
-158.62219389	0.00774382
-158.58883748	0.00917630
-158.55548107	0.00843977
-158.52212466	0.01047695
-158.48876825	0.00903924
-158.45541184	0.00712443
-158.42205543	0.00493173
-158.38869902	0.00390146
-158.35534262	0.00121188
-158.32198621	-0.00036714
-158.28862980	-0.00188368
-158.25527339	-0.00315681
-158.22191698	-0.00316559
-158.18856057	-0.00391470
-158.15520416	-0.00468744
-158.12184775	-0.00452134
-158.08849134	-0.00298958
-158.05513493	-0.00225203
-158.02177852	-0.00032040
-157.98842211	0.00050079
-157.95506570	0.00059793
-157.92170929	0.00220680
-157.88835288	0.00334627
-157.85499647	0.00295290
-157.82164006	0.00404574
-157.78828365	0.00554160
-157.75492724	0.00492018
-157.72157083	0.00521446
-157.68821442	0.00435839
-157.65485802	0.00259931
-157.62150161	0.00212574
-157.58814520	0.00036244
-157.55478879	-0.00240564
-157.52143238	-0.00460576
-157.48807597	-0.00546866
-157.45471956	-0.00649577
-157.42136315	-0.00882067
-157.38800674	-0.00928191
-157.35465033	-0.01026234
-157.32129392	-0.00824166
-157.28793751	-0.00901022
-157.25458110	-0.00818067
-157.22122469	-0.00780683
-157.18786828	-0.00713609
-157.15451187	-0.00582561
-157.12115546	-0.00409909
-157.08779905	-0.00311321
-157.05444264	-0.00243825
-157.02108623	-0.00067887
-156.98772982	-0.00046441
-156.95437342	0.00143199
-156.92101701	0.00423478
-156.88766060	0.00355903
-156.85430419	0.00367609
-156.82094778	0.00529032
-156.78759137	0.00564309
-156.75423496	0.00481882
-156.72087855	0.00451825
-156.68752214	0.00417855
-156.65416573	0.00232586
-156.62080932	0.00111521
-156.58745291	0.00002000
-156.55409650	-0.00095756
-156.52074009	-0.00354183
-156.48738368	-0.00463811
-156.45402727	-0.00659834
-156.42067086	-0.00624115
-156.38731445	-0.00806210
-156.35395804	-0.00683964
-156.32060163	-0.00758104
-156.28724522	-0.00845761
-156.25388882	-0.00716920
-156.22053241	-0.00629097
-156.18717600	-0.00563211
-156.15381959	-0.00415726
-156.12046318	-0.00360831
-156.08710677	-0.00424354
-156.05375036	-0.00250268
-156.02039395	-0.00363939
-155.98703754	-0.00334576
-155.95368113	-0.00387249
-155.92032472	-0.00340410
-155.88696831	-0.00392874
-155.85361190	-0.00491429
-155.82025549	-0.00368945
-155.78689908	-0.00452968
-155.75354267	-0.00455638
-155.72018626	-0.00565167
-155.68682985	-0.00475849
-155.65347344	-0.00389779
-155.62011703	-0.00337206
-155.58676062	-0.00351049
-155.55340422	-0.00215576
-155.52004781	-0.00298778
-155.48669140	-0.00122480
-155.45333499	-0.00134402
-155.41997858	-0.00104729
-155.38662217	-0.00113076
-155.35326576	0.00020775
-155.31990935	-0.00108022
-155.28655294	-0.00099251
-155.25319653	-0.00137201
-155.21984012	-0.00141328
-155.18648371	-0.00257877
-155.15312730	-0.00369267
-155.11977089	-0.00237391
-155.08641448	-0.00393773
-155.05305807	-0.00427346
-155.01970166	-0.00367451
-154.98634525	-0.00350004
-154.95298884	-0.00349749
-154.91963243	-0.00249657
-154.88627602	-0.00167180
-154.85291962	-0.00057295
-154.81956321	-0.00114368
-154.78620680	0.00172053
-154.75285039	-0.00025552
-154.71949398	0.00268510
-154.68613757	0.00112884
-154.65278116	0.00042890
-154.61942475	0.00181558
-154.58606834	0.00061231
-154.55271193	0.00196801
-154.51935552	0.00185455
-154.48599911	0.00098229
-154.45264270	0.00074963
-154.41928629	0.00074026
-154.38592988	0.00090466
-154.35257347	0.00034708
-154.31921706	0.00163340
-154.28586065	0.00064494
-154.25250424	0.00071671
-154.21914783	0.00109719
-154.18579143	0.00103212
-154.15243502	0.00186138
-154.11907861	0.00107565
-154.08572220	-0.00018948
-154.05236579	-0.00185347
-154.01900938	-0.00208647
-153.98565297	-0.00246061
-153.95229656	-0.00400728
-153.91894015	-0.00366156
-153.88558374	-0.00409737
-153.85222733	-0.00304199
-153.81887092	-0.00377666
-153.78551451	-0.00313262
-153.75215810	-0.00296742
-153.71880169	-0.00194896
-153.68544528	-0.00254993
-153.65208887	-0.00233794
-153.61873246	-0.00169704
-153.58537605	-0.00236594
-153.55201964	-0.00360851
-153.51866323	-0.00284024
-153.48530683	-0.00372163
-153.45195042	-0.00514218
-153.41859401	-0.00555973
-153.38523760	-0.00608336
-153.35188119	-0.00633287
-153.31852478	-0.00639235
-153.28516837	-0.00581722
-153.25181196	-0.00361986
-153.21845555	-0.00238908
-153.18509914	-0.00208711
-153.15174273	0.00051719
-153.11838632	0.00047535
-153.08502991	0.00359678
-153.05167350	0.00462182
-153.01831709	0.00513776
-152.98496068	0.00445216
-152.95160427	0.00449340
-152.91824786	0.00474903
-152.88489145	0.00391737
-152.85153504	0.00333075
-152.81817863	0.00253347
-152.78482223	0.00227860
-152.75146582	-0.00017808
-152.71810941	-0.00121497
-152.68475300	-0.00054205
-152.65139659	-0.00163616
-152.61804018	-0.00307091
-152.58468377	-0.00268077
-152.55132736	-0.00334742
-152.51797095	-0.00440775
-152.48461454	-0.00441595
-152.45125813	-0.00442155
-152.41790172	-0.00424191
-152.38454531	-0.00549876
-152.35118890	-0.00484509
-152.31783249	-0.00512664
-152.28447608	-0.00512620
-152.25111967	-0.00613913
-152.21776326	-0.00667024
-152.18440685	-0.00727153
-152.15105044	-0.00766065
-152.11769403	-0.00880433
-152.08433763	-0.00912794
-152.05098122	-0.00942615
-152.01762481	-0.01046292
-151.98426840	-0.00989058
-151.95091199	-0.00933378
-151.91755558	-0.00978037
-151.88419917	-0.00825522
-151.85084276	-0.00714970
-151.81748635	-0.00860379
-151.78412994	-0.00789710
-151.75077353	-0.00770238
-151.71741712	-0.00825187
-151.68406071	-0.00796882
-151.65070430	-0.00730291
-151.61734789	-0.00751832
-151.58399148	-0.00800528
-151.55063507	-0.00667693
-151.51727866	-0.00615975
-151.48392225	-0.00461512
-151.45056584	-0.00306197
-151.41720943	-0.00299056
-151.38385303	-0.00110491
-151.35049662	-0.00101781
-151.31714021	-0.00047237
-151.28378380	-0.00073999
-151.25042739	-0.00081625
-151.21707098	-0.00114324
-151.18371457	-0.00265985
-151.15035816	-0.00388075
-151.11700175	-0.00562077
-151.08364534	-0.00720690
-151.05028893	-0.00955476
-151.01693252	-0.01155224
-150.98357611	-0.01335190
-150.95021970	-0.01370568
-150.91686329	-0.01471452
-150.88350688	-0.01590499
-150.85015047	-0.01583514
-150.81679406	-0.01648370
-150.78343765	-0.01434658
-150.75008124	-0.01442517
-150.71672484	-0.01308327
-150.68336843	-0.01171501
-150.65001202	-0.01039620
-150.61665561	-0.00948973
-150.58329920	-0.00803200
-150.54994279	-0.00748974
-150.51658638	-0.00679868
-150.48322997	-0.00756512
-150.44987356	-0.00653353
-150.41651715	-0.00653959
-150.38316074	-0.00589508
-150.34980433	-0.00629444
-150.31644792	-0.00767690
-150.28309151	-0.00831434
-150.24973510	-0.01079231
-150.21637869	-0.01107958
-150.18302228	-0.01276997
-150.14966587	-0.01446506
-150.11630946	-0.01430273
-150.08295305	-0.01604674
-150.04959664	-0.01603363
-150.01624024	-0.01681732
-149.98288383	-0.01641586
-149.94952742	-0.01685400
-149.91617101	-0.01596912
-149.88281460	-0.01498273
-149.84945819	-0.01435240
-149.81610178	-0.01307636
-149.78274537	-0.01128423
-149.74938896	-0.00961556
-149.71603255	-0.00829239
-149.68267614	-0.00699625
-149.64931973	-0.00706093
-149.61596332	-0.00522556
-149.58260691	-0.00437288
-149.54925050	-0.00436441
-149.51589409	-0.00393765
-149.48253768	-0.00532019
-149.44918127	-0.00509480
-149.41582486	-0.00535811
-149.38246845	-0.00656994
-149.34911204	-0.00725757
-149.31575564	-0.00741340
-149.28239923	-0.00977034
-149.24904282	-0.01127423
-149.21568641	-0.01332302
-149.18233000	-0.01359021
-149.14897359	-0.01373271
-149.11561718	-0.01355672
-149.08226077	-0.01539123
-149.04890436	-0.01369436
-149.01554795	-0.01284470
-148.98219154	-0.01180476
-148.94883513	-0.00979890
-148.91547872	-0.00897933
-148.88212231	-0.00692888
-148.84876590	-0.00522339
-148.81540949	-0.00469683
-148.78205308	-0.00497710
-148.74869667	-0.00483082
-148.71534026	-0.00394815
-148.68198385	-0.00566011
-148.64862744	-0.00584937
-148.61527104	-0.00583969
-148.58191463	-0.00856591
-148.54855822	-0.00903881
-148.51520181	-0.01178019
-148.48184540	-0.01166795
-148.44848899	-0.01302764
-148.41513258	-0.01492291
-148.38177617	-0.01613998
-148.34841976	-0.01747084
-148.31506335	-0.01796654
-148.28170694	-0.01907705
-148.24835053	-0.01827243
-148.21499412	-0.01699523
-148.18163771	-0.01745228
-148.14828130	-0.01634045
-148.11492489	-0.01446830
-148.08156848	-0.01285959
-148.04821207	-0.01213655
-148.01485566	-0.01014449
-147.98149925	-0.00868893
-147.94814284	-0.00784761
-147.91478644	-0.00628535
-147.88143003	-0.00674621
-147.84807362	-0.00619339
-147.81471721	-0.00462739
-147.78136080	-0.00542477
-147.74800439	-0.00480194
-147.71464798	-0.00458196
-147.68129157	-0.00558559
-147.64793516	-0.00457626
-147.61457875	-0.00486720
-147.58122234	-0.00382189
-147.54786593	-0.00448815
-147.51450952	-0.00386084
-147.48115311	-0.00503968
-147.44779670	-0.00535513
-147.41444029	-0.00534772
-147.38108388	-0.00474389
-147.34772747	-0.00545892
-147.31437106	-0.00653167
-147.28101465	-0.00562551
-147.24765824	-0.00603400
-147.21430184	-0.00679499
-147.18094543	-0.00710712
-147.14758902	-0.00912897
-147.11423261	-0.00819200
-147.08087620	-0.01027897
-147.04751979	-0.01040098
-147.01416338	-0.01118701
-146.98080697	-0.01181803
-146.94745056	-0.01182670
-146.91409415	-0.01252925
-146.88073774	-0.01304686
-146.84738133	-0.01366154
-146.81402492	-0.01292909
-146.78066851	-0.01333833
-146.74731210	-0.01211821
-146.71395569	-0.01276434
-146.68059928	-0.01275607
-146.64724287	-0.01311408
-146.61388646	-0.01200257
-146.58053005	-0.01148792
-146.54717365	-0.01144098
-146.51381724	-0.01001009
-146.48046083	-0.01174572
-146.44710442	-0.00859257
-146.41374801	-0.00944886
-146.38039160	-0.00910754
-146.34703519	-0.00880530
-146.31367878	-0.00926357
-146.28032237	-0.00980529
-146.24696596	-0.00872421
-146.21360955	-0.00984112
-146.18025314	-0.00838609
-146.14689673	-0.01084498
-146.11354032	-0.00968590
-146.08018391	-0.01037143
-146.04682750	-0.01017867
-146.01347109	-0.01228618
-145.98011468	-0.01267913
-145.94675827	-0.01241869
-145.91340186	-0.01304994
-145.88004545	-0.01284303
-145.84668905	-0.01156688
-145.81333264	-0.01197723
-145.77997623	-0.01178643
-145.74661982	-0.01085513
-145.71326341	-0.00987303
-145.67990700	-0.00997761
-145.64655059	-0.00894201
-145.61319418	-0.00912420
-145.57983777	-0.00896034
-145.54648136	-0.00816921
-145.51312495	-0.00889652
-145.47976854	-0.00810885
-145.44641213	-0.00921849
-145.41305572	-0.01044249
-145.37969931	-0.01116171
-145.34634290	-0.01258705
-145.31298649	-0.01117941
-145.27963008	-0.01134653
-145.24627367	-0.01289237
-145.21291726	-0.01269400
-145.17956085	-0.01320840
-145.14620445	-0.01287638
-145.11284804	-0.01206071
-145.07949163	-0.01168058
-145.04613522	-0.01254174
-145.01277881	-0.01112794
-144.97942240	-0.01046943
-144.94606599	-0.01010203
-144.91270958	-0.00876641
-144.87935317	-0.00866400
-144.84599676	-0.00806160
-144.81264035	-0.00725215
-144.77928394	-0.00709182
-144.74592753	-0.00723106
-144.71257112	-0.00650642
-144.67921471	-0.00697281
-144.64585830	-0.00867953
-144.61250189	-0.00753403
-144.57914548	-0.00818450
-144.54578907	-0.00785199
-144.51243266	-0.00899899
-144.47907625	-0.00844781
-144.44571985	-0.00961776
-144.41236344	-0.01019721
-144.37900703	-0.01024279
-144.34565062	-0.01093183
-144.31229421	-0.01128088
-144.27893780	-0.01070004
-144.24558139	-0.00936298
-144.21222498	-0.01109209
-144.17886857	-0.01012315
-144.14551216	-0.00976009
-144.11215575	-0.00818473
-144.07879934	-0.00805442
-144.04544293	-0.00752624
-144.01208652	-0.00708211
-143.97873011	-0.00523576
-143.94537370	-0.00486849
-143.91201729	-0.00406910
-143.87866088	-0.00295706
-143.84530447	-0.00425144
-143.81194806	-0.00436574
-143.77859165	-0.00459046
-143.74523525	-0.00541388
-143.71187884	-0.00606553
-143.67852243	-0.00610947
-143.64516602	-0.00670946
-143.61180961	-0.00808341
-143.57845320	-0.00768920
-143.54509679	-0.00772184
-143.51174038	-0.00964996
-143.47838397	-0.00949321
-143.44502756	-0.00933901
-143.41167115	-0.00929174
-143.37831474	-0.01004180
-143.34495833	-0.00988836
-143.31160192	-0.00998823
-143.27824551	-0.01003425
-143.24488910	-0.00983495
-143.21153269	-0.00870047
-143.17817628	-0.00948952
-143.14481987	-0.00901676
-143.11146346	-0.00892513
-143.07810705	-0.01019512
-143.04475065	-0.00955403
-143.01139424	-0.01075490
-142.97803783	-0.01047343
-142.94468142	-0.01245127
-142.91132501	-0.01285014
-142.87796860	-0.01390646
-142.84461219	-0.01420396
-142.81125578	-0.01532397
-142.77789937	-0.01623304
-142.74454296	-0.01676374
-142.71118655	-0.01664159
-142.67783014	-0.01555338
-142.64447373	-0.01638050
-142.61111732	-0.01475816
-142.57776091	-0.01288372
-142.54440450	-0.01270715
-142.51104809	-0.00939343
-142.47769168	-0.00991444
-142.44433527	-0.00670152
-142.41097886	-0.00670788
-142.37762246	-0.00351406
-142.34426605	-0.00238974
-142.31090964	-0.00209474
-142.27755323	-0.00085755
-142.24419682	-0.00107429
-142.21084041	-0.00144287
-142.17748400	-0.00060877
-142.14412759	-0.00097441
-142.11077118	-0.00234074
-142.07741477	-0.00423342
-142.04405836	-0.00528216
-142.01070195	-0.00642629
-141.97734554	-0.00855417
-141.94398913	-0.00975172
-141.91063272	-0.01184904
-141.87727631	-0.01240348
-141.84391990	-0.01284819
-141.81056349	-0.01261473
-141.77720708	-0.01218046
-141.74385067	-0.01299359
-141.71049426	-0.01275677
-141.67713786	-0.01248415
-141.64378145	-0.01162170
-141.61042504	-0.01139331
-141.57706863	-0.00971817
-141.54371222	-0.00945039
-141.51035581	-0.00945860
-141.47699940	-0.00749619
-141.44364299	-0.00736135
-141.41028658	-0.00728852
-141.37693017	-0.00661790
-141.34357376	-0.00616329
-141.31021735	-0.00619170
-141.27686094	-0.00658891
-141.24350453	-0.00651590
-141.21014812	-0.00680749
-141.17679171	-0.00822390
-141.14343530	-0.00885209
-141.11007889	-0.01009183
-141.07672248	-0.01056963
-141.04336607	-0.01246679
-141.01000966	-0.01229715
-140.97665326	-0.01452069
-140.94329685	-0.01534436
-140.90994044	-0.01568560
-140.87658403	-0.01547949
-140.84322762	-0.01408303
-140.80987121	-0.01493623
-140.77651480	-0.01251467
-140.74315839	-0.01267268
-140.70980198	-0.01095359
-140.67644557	-0.01018447
-140.64308916	-0.00869269
-140.60973275	-0.00750723
-140.57637634	-0.00663253
-140.54301993	-0.00624552
-140.50966352	-0.00575234
-140.47630711	-0.00733060
-140.44295070	-0.00683765
-140.40959429	-0.00787693
-140.37623788	-0.00799400
-140.34288147	-0.00902083
-140.30952506	-0.01123375
-140.27616866	-0.01264743
-140.24281225	-0.01445022
-140.20945584	-0.01541066
-140.17609943	-0.01636635
-140.14274302	-0.01741089
-140.10938661	-0.01855505
-140.07603020	-0.01846003
-140.04267379	-0.01986881
-140.00931738	-0.01905858
-139.97596097	-0.01908436
-139.94260456	-0.01765912
-139.90924815	-0.01666076
-139.87589174	-0.01635107
-139.84253533	-0.01394421
-139.80917892	-0.01288474
-139.77582251	-0.01146483
-139.74246610	-0.01072084
-139.70910969	-0.00892574
-139.67575328	-0.00824124
-139.64239687	-0.00793907
-139.60904046	-0.00694946
-139.57568406	-0.00644835
-139.54232765	-0.00714387
-139.50897124	-0.00857163
-139.47561483	-0.00737755
-139.44225842	-0.00911371
-139.40890201	-0.00876013
-139.37554560	-0.00907130
-139.34218919	-0.01055152
-139.30883278	-0.01047355
-139.27547637	-0.01199216
-139.24211996	-0.01343459
-139.20876355	-0.01417622
-139.17540714	-0.01458308
-139.14205073	-0.01439827
-139.10869432	-0.01400865
-139.07533791	-0.01290634
-139.04198150	-0.01274162
-139.00862509	-0.01120620
-138.97526868	-0.01002735
-138.94191227	-0.01023581
-138.90855587	-0.00847884
-138.87519946	-0.00756327
-138.84184305	-0.00706593
-138.80848664	-0.00489002
-138.77513023	-0.00449038
-138.74177382	-0.00372349
-138.70841741	-0.00381539
-138.67506100	-0.00329882
-138.64170459	-0.00166009
-138.60834818	-0.00293874
-138.57499177	-0.00226533
-138.54163536	-0.00430606
-138.50827895	-0.00314892
-138.47492254	-0.00403434
-138.44156613	-0.00372150
-138.40820972	-0.00488132
-138.37485331	-0.00585177
-138.34149690	-0.00593104
-138.30814049	-0.00602850
-138.27478408	-0.00566848
-138.24142767	-0.00618887
-138.20807127	-0.00648902
-138.17471486	-0.00711428
-138.14135845	-0.00911607
-138.10800204	-0.00868380
-138.07464563	-0.01002655
-138.04128922	-0.01122803
-138.00793281	-0.01139084
-137.97457640	-0.01374959
-137.94121999	-0.01360199
-137.90786358	-0.01640448
-137.87450717	-0.01790903
-137.84115076	-0.01960441
-137.80779435	-0.02026634
-137.77443794	-0.01990897
-137.74108153	-0.02167629
-137.70772512	-0.02249386
-137.67436871	-0.02315411
-137.64101230	-0.02299221
-137.60765589	-0.02351950
-137.57429948	-0.02306760
-137.54094307	-0.02309302
-137.50758667	-0.02127378
-137.47423026	-0.02144536
-137.44087385	-0.02015181
-137.40751744	-0.01904760
-137.37416103	-0.01768199
-137.34080462	-0.01698176
-137.30744821	-0.01733502
-137.27409180	-0.01511023
-137.24073539	-0.01428422
-137.20737898	-0.01160189
-137.17402257	-0.00974447
-137.14066616	-0.00847712
-137.10730975	-0.00734227
-137.07395334	-0.00552940
-137.04059693	-0.00456291
-137.00724052	-0.00095288
-136.97388411	-0.00108604
-136.94052770	0.00059618
-136.90717129	0.00117407
-136.87381488	0.00147670
-136.84045847	0.00147998
-136.80710207	0.00146919
-136.77374566	0.00091576
-136.74038925	0.00081032
-136.70703284	0.00050080
-136.67367643	0.00162715
-136.64032002	0.00100793
-136.60696361	0.00138801
-136.57360720	0.00282269
-136.54025079	0.00200033
-136.50689438	0.00246946
-136.47353797	0.00308481
-136.44018156	0.00431136
-136.40682515	0.00337237
-136.37346874	0.00332161
-136.34011233	0.00469623
-136.30675592	0.00571452
-136.27339951	0.00502214
-136.24004310	0.00473024
-136.20668669	0.00572543
-136.17333028	0.00462924
-136.13997387	0.00493255
-136.10661747	0.00479461
-136.07326106	0.00350001
-136.03990465	0.00341768
-136.00654824	0.00262899
-135.97319183	0.00112847
-135.93983542	0.00107695
-135.90647901	0.00013694
-135.87312260	-0.00138473
-135.83976619	-0.00313865
-135.80640978	-0.00357574
-135.77305337	-0.00290066
-135.73969696	-0.00597969
-135.70634055	-0.00679537
-135.67298414	-0.00582439
-135.63962773	-0.00724436
-135.60627132	-0.00672116
-135.57291491	-0.00767403
-135.53955850	-0.00651353
-135.50620209	-0.00684553
-135.47284568	-0.00515427
-135.43948927	-0.00545376
-135.40613287	-0.00531581
-135.37277646	-0.00402006
-135.33942005	-0.00360904
-135.30606364	-0.00233987
-135.27270723	-0.00197864
-135.23935082	-0.00163433
-135.20599441	-0.00163300
-135.17263800	-0.00276176
-135.13928159	-0.00093919
-135.10592518	-0.00143913
-135.07256877	-0.00232673
-135.03921236	-0.00119455
-135.00585595	-0.00194018
-134.97249954	-0.00179195
-134.93914313	-0.00006877
-134.90578672	-0.00192902
-134.87243031	-0.00072281
-134.83907390	-0.00214634
-134.80571749	-0.00166970
-134.77236108	-0.00244655
-134.73900468	-0.00196203
-134.70564827	-0.00270072
-134.67229186	-0.00390214
-134.63893545	-0.00543400
-134.60557904	-0.00540156
-134.57222263	-0.00606969
-134.53886622	-0.00603294
-134.50550981	-0.00624701
-134.47215340	-0.00623654
-134.43879699	-0.00637836
-134.40544058	-0.00783171
-134.37208417	-0.00838128
-134.33872776	-0.00907197
-134.30537135	-0.00847536
-134.27201494	-0.00959155
-134.23865853	-0.00994485
-134.20530212	-0.01049733
-134.17194571	-0.01251985
-134.13858930	-0.01306510
-134.10523289	-0.01522130
-134.07187648	-0.01610601
-134.03852008	-0.01594879
-134.00516367	-0.01755276
-133.97180726	-0.01925565
-133.93845085	-0.01986554
-133.90509444	-0.02038416
-133.87173803	-0.01993518
-133.83838162	-0.02087531
-133.80502521	-0.02144724
-133.77166880	-0.02044273
-133.73831239	-0.02137258
-133.70495598	-0.02154509
-133.67159957	-0.02107500
-133.63824316	-0.02025778
-133.60488675	-0.01960747
-133.57153034	-0.01975277
-133.53817393	-0.01997494
-133.50481752	-0.01929821
-133.47146111	-0.01808800
-133.43810470	-0.01740957
-133.40474829	-0.01600293
-133.37139188	-0.01495857
-133.33803548	-0.01560722
-133.30467907	-0.01346473
-133.27132266	-0.01319609
-133.23796625	-0.01373488
-133.20460984	-0.01235953
-133.17125343	-0.01076436
-133.13789702	-0.00918752
-133.10454061	-0.00737008
-133.07118420	-0.00920270
-133.03782779	-0.00629734
-133.00447138	-0.00644070
-132.97111497	-0.00615552
