# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -300 ps, Average over 80 waveforms. Date: 2023-3-20
# Time [ps] 	 THz Signal [a.u.]
-165.92724758	-0.00266576
-165.89389117	-0.00266014
-165.86053476	-0.00232429
-165.82717835	-0.00461620
-165.79382194	-0.00407876
-165.76046553	-0.00395722
-165.72710912	-0.00561422
-165.69375271	-0.00580237
-165.66039630	-0.00579865
-165.62703989	-0.00630583
-165.59368348	-0.00606662
-165.56032707	-0.00543005
-165.52697066	-0.00660911
-165.49361425	-0.00693124
-165.46025784	-0.00689413
-165.42690143	-0.00689445
-165.39354502	-0.00691244
-165.36018861	-0.00792632
-165.32683220	-0.00741633
-165.29347580	-0.00799001
-165.26011939	-0.00807210
-165.22676298	-0.00768096
-165.19340657	-0.00804955
-165.16005016	-0.00714197
-165.12669375	-0.00635184
-165.09333734	-0.00620383
-165.05998093	-0.00541754
-165.02662452	-0.00429736
-164.99326811	-0.00493422
-164.95991170	-0.00475441
-164.92655529	-0.00378627
-164.89319888	-0.00314617
-164.85984247	-0.00547800
-164.82648606	-0.00453458
-164.79312965	-0.00515916
-164.75977324	-0.00541542
-164.72641683	-0.00716619
-164.69306042	-0.00702276
-164.65970401	-0.00784372
-164.62634760	-0.00888225
-164.59299120	-0.00851343
-164.55963479	-0.00922359
-164.52627838	-0.00842693
-164.49292197	-0.00831273
-164.45956556	-0.00865892
-164.42620915	-0.00845002
-164.39285274	-0.00845819
-164.35949633	-0.00724964
-164.32613992	-0.00916882
-164.29278351	-0.00750643
-164.25942710	-0.00687860
-164.22607069	-0.00706728
-164.19271428	-0.00776445
-164.15935787	-0.00806825
-164.12600146	-0.00809995
-164.09264505	-0.00755554
-164.05928864	-0.00815981
-164.02593223	-0.00657942
-163.99257582	-0.00855329
-163.95921941	-0.00649350
-163.92586300	-0.00642642
-163.89250660	-0.00574056
-163.85915019	-0.00389899
-163.82579378	-0.00364678
-163.79243737	-0.00330555
-163.75908096	-0.00280031
-163.72572455	-0.00221310
-163.69236814	-0.00145485
-163.65901173	-0.00027180
-163.62565532	-0.00090145
-163.59229891	-0.00228199
-163.55894250	-0.00125074
-163.52558609	-0.00275604
-163.49222968	-0.00242710
-163.45887327	-0.00283065
-163.42551686	-0.00427951
-163.39216045	-0.00476914
-163.35880404	-0.00473345
-163.32544763	-0.00395035
-163.29209122	-0.00343857
-163.25873481	-0.00443425
-163.22537840	-0.00290904
-163.19202200	-0.00271934
-163.15866559	-0.00197043
-163.12530918	-0.00095687
-163.09195277	-0.00156597
-163.05859636	-0.00133551
-163.02523995	-0.00090588
-162.99188354	-0.00242969
-162.95852713	-0.00154797
-162.92517072	-0.00221862
-162.89181431	-0.00360576
-162.85845790	-0.00348406
-162.82510149	-0.00544448
-162.79174508	-0.00578732
-162.75838867	-0.00629868
-162.72503226	-0.00739707
-162.69167585	-0.00725478
-162.65831944	-0.00676431
-162.62496303	-0.00740569
-162.59160662	-0.00667440
-162.55825021	-0.00659014
-162.52489381	-0.00602257
-162.49153740	-0.00638214
-162.45818099	-0.00479533
-162.42482458	-0.00592642
-162.39146817	-0.00586301
-162.35811176	-0.00617501
-162.32475535	-0.00592144
-162.29139894	-0.00658665
-162.25804253	-0.00691717
-162.22468612	-0.00743224
-162.19132971	-0.00599155
-162.15797330	-0.00515550
-162.12461689	-0.00414079
-162.09126048	-0.00330162
-162.05790407	-0.00213872
-162.02454766	-0.00207292
-161.99119125	-0.00201665
-161.95783484	-0.00092902
-161.92447843	-0.00194384
-161.89112202	-0.00200098
-161.85776561	-0.00036065
-161.82440921	-0.00296784
-161.79105280	-0.00470081
-161.75769639	-0.00383232
-161.72433998	-0.00414684
-161.69098357	-0.00542753
-161.65762716	-0.00597487
-161.62427075	-0.00676494
-161.59091434	-0.00572346
-161.55755793	-0.00611787
-161.52420152	-0.00717224
-161.49084511	-0.00629719
-161.45748870	-0.00585271
-161.42413229	-0.00509524
-161.39077588	-0.00430474
-161.35741947	-0.00470314
-161.32406306	-0.00424260
-161.29070665	-0.00445997
-161.25735024	-0.00328270
-161.22399383	-0.00491020
-161.19063742	-0.00540598
-161.15728101	-0.00486825
-161.12392461	-0.00564305
-161.09056820	-0.00627394
-161.05721179	-0.00690569
-161.02385538	-0.00642861
-160.99049897	-0.00567251
-160.95714256	-0.00635431
-160.92378615	-0.00632648
-160.89042974	-0.00750782
-160.85707333	-0.00809140
-160.82371692	-0.00747590
-160.79036051	-0.00818742
-160.75700410	-0.00702436
-160.72364769	-0.00794645
-160.69029128	-0.00659523
-160.65693487	-0.00583465
-160.62357846	-0.00478335
-160.59022205	-0.00598315
-160.55686564	-0.00441361
-160.52350923	-0.00442582
-160.49015282	-0.00331703
-160.45679641	-0.00300877
-160.42344001	-0.00300642
-160.39008360	-0.00165311
-160.35672719	-0.00296085
-160.32337078	-0.00163052
-160.29001437	-0.00293187
-160.25665796	-0.00258957
-160.22330155	-0.00377105
-160.18994514	-0.00497041
-160.15658873	-0.00491532
-160.12323232	-0.00560606
-160.08987591	-0.00543206
-160.05651950	-0.00563359
-160.02316309	-0.00727396
-159.98980668	-0.00775152
-159.95645027	-0.00781751
-159.92309386	-0.00726321
-159.88973745	-0.00794571
-159.85638104	-0.00810517
-159.82302463	-0.00568803
-159.78966822	-0.00739384
-159.75631181	-0.00481259
-159.72295541	-0.00407350
-159.68959900	-0.00395568
-159.65624259	-0.00243079
-159.62288618	-0.00042273
-159.58952977	0.00059071
-159.55617336	-0.00030655
-159.52281695	0.00048554
-159.48946054	0.00038146
-159.45610413	0.00039852
-159.42274772	-0.00036694
-159.38939131	-0.00197418
-159.35603490	-0.00302556
-159.32267849	-0.00396463
-159.28932208	-0.00570920
-159.25596567	-0.00707823
-159.22260926	-0.00708090
-159.18925285	-0.00817487
-159.15589644	-0.00853686
-159.12254003	-0.00877762
-159.08918362	-0.00911409
-159.05582721	-0.00978494
-159.02247081	-0.00931617
-158.98911440	-0.00884535
-158.95575799	-0.00732198
-158.92240158	-0.00817227
-158.88904517	-0.00691862
-158.85568876	-0.00731547
-158.82233235	-0.00479710
-158.78897594	-0.00335832
-158.75561953	-0.00426744
-158.72226312	-0.00252477
-158.68890671	-0.00037566
-158.65555030	-0.00016322
-158.62219389	0.00091302
-158.58883748	0.00072474
-158.55548107	0.00254271
-158.52212466	0.00108913
-158.48876825	0.00043383
-158.45541184	-0.00103221
-158.42205543	-0.00071034
-158.38869902	-0.00288705
-158.35534262	-0.00219135
-158.32198621	-0.00482569
-158.28862980	-0.00516784
-158.25527339	-0.00447192
-158.22191698	-0.00467603
-158.18856057	-0.00462913
-158.15520416	-0.00441891
-158.12184775	-0.00478390
-158.08849134	-0.00331581
-158.05513493	-0.00263115
-158.02177852	-0.00158190
-157.98842211	-0.00008418
-157.95506570	0.00142794
-157.92170929	0.00197995
-157.88835288	0.00199690
-157.85499647	0.00235664
-157.82164006	0.00305392
-157.78828365	0.00188092
-157.75492724	0.00208551
-157.72157083	0.00252749
-157.68821442	0.00226846
-157.65485802	0.00102425
-157.62150161	-0.00061443
-157.58814520	-0.00107126
-157.55478879	-0.00235004
-157.52143238	-0.00415506
-157.48807597	-0.00387260
-157.45471956	-0.00520073
-157.42136315	-0.00578378
-157.38800674	-0.00575450
-157.35465033	-0.00634453
-157.32129392	-0.00511173
-157.28793751	-0.00529328
-157.25458110	-0.00535472
-157.22122469	-0.00491051
-157.18786828	-0.00406346
-157.15451187	-0.00462304
-157.12115546	-0.00256767
-157.08779905	-0.00284198
-157.05444264	-0.00191860
-157.02108623	-0.00207788
-156.98772982	-0.00181805
-156.95437342	-0.00218999
-156.92101701	-0.00127613
-156.88766060	-0.00000379
-156.85430419	-0.00023165
-156.82094778	0.00028951
-156.78759137	-0.00005229
-156.75423496	-0.00053161
-156.72087855	-0.00003004
-156.68752214	-0.00105448
-156.65416573	-0.00298367
-156.62080932	-0.00291389
-156.58745291	-0.00318142
-156.55409650	-0.00232519
-156.52074009	-0.00358714
-156.48738368	-0.00412885
-156.45402727	-0.00422754
-156.42067086	-0.00353267
-156.38731445	-0.00402570
-156.35395804	-0.00414824
-156.32060163	-0.00322159
-156.28724522	-0.00423995
-156.25388882	-0.00372160
-156.22053241	-0.00306331
-156.18717600	-0.00227084
-156.15381959	-0.00236320
-156.12046318	-0.00243664
-156.08710677	-0.00183691
-156.05375036	-0.00303924
-156.02039395	-0.00307973
-155.98703754	-0.00354583
-155.95368113	-0.00330786
-155.92032472	-0.00392248
-155.88696831	-0.00451996
-155.85361190	-0.00436342
-155.82025549	-0.00468351
-155.78689908	-0.00468880
-155.75354267	-0.00467656
-155.72018626	-0.00436798
-155.68682985	-0.00430145
-155.65347344	-0.00526430
-155.62011703	-0.00464790
-155.58676062	-0.00365948
-155.55340422	-0.00312668
-155.52004781	-0.00193897
-155.48669140	-0.00281341
-155.45333499	-0.00261828
-155.41997858	-0.00177332
-155.38662217	-0.00134013
-155.35326576	-0.00168118
-155.31990935	-0.00164059
-155.28655294	-0.00190719
-155.25319653	-0.00211935
-155.21984012	-0.00172658
-155.18648371	-0.00305590
-155.15312730	-0.00395286
-155.11977089	-0.00263376
-155.08641448	-0.00267452
-155.05305807	-0.00367957
-155.01970166	-0.00549342
-154.98634525	-0.00376644
-154.95298884	-0.00306620
-154.91963243	-0.00342041
-154.88627602	-0.00217448
-154.85291962	-0.00114825
-154.81956321	-0.00216030
-154.78620680	-0.00088287
-154.75285039	-0.00060601
-154.71949398	-0.00200717
-154.68613757	-0.00164397
-154.65278116	-0.00071995
-154.61942475	0.00033174
-154.58606834	-0.00065360
-154.55271193	-0.00033275
-154.51935552	-0.00021427
-154.48599911	-0.00020252
-154.45264270	-0.00043814
-154.41928629	-0.00203139
-154.38592988	-0.00140452
-154.35257347	-0.00064213
-154.31921706	-0.00104091
-154.28586065	-0.00066511
-154.25250424	-0.00028212
-154.21914783	-0.00064134
-154.18579143	-0.00021576
-154.15243502	-0.00160502
-154.11907861	-0.00070860
-154.08572220	-0.00179320
-154.05236579	-0.00112728
-154.01900938	-0.00210183
-153.98565297	-0.00144436
-153.95229656	-0.00225648
-153.91894015	-0.00203692
-153.88558374	-0.00169409
-153.85222733	-0.00215035
-153.81887092	-0.00129010
-153.78551451	-0.00311406
-153.75215810	-0.00101153
-153.71880169	-0.00035237
-153.68544528	-0.00099198
-153.65208887	-0.00076917
-153.61873246	-0.00139079
-153.58537605	-0.00171947
-153.55201964	-0.00239803
-153.51866323	-0.00362665
-153.48530683	-0.00323856
-153.45195042	-0.00332132
-153.41859401	-0.00372914
-153.38523760	-0.00550334
-153.35188119	-0.00496600
-153.31852478	-0.00449002
-153.28516837	-0.00539578
-153.25181196	-0.00344622
-153.21845555	-0.00296728
-153.18509914	-0.00336520
-153.15174273	-0.00191757
-153.11838632	-0.00068484
-153.08502991	-0.00056065
-153.05167350	0.00004829
-153.01831709	0.00043505
-152.98496068	0.00026830
-152.95160427	0.00051256
-152.91824786	0.00038916
-152.88489145	-0.00028579
-152.85153504	-0.00176168
-152.81817863	-0.00182144
-152.78482223	-0.00157572
-152.75146582	-0.00187575
-152.71810941	-0.00322933
-152.68475300	-0.00305036
-152.65139659	-0.00352352
-152.61804018	-0.00403306
-152.58468377	-0.00332394
-152.55132736	-0.00355695
-152.51797095	-0.00345234
-152.48461454	-0.00384092
-152.45125813	-0.00275034
-152.41790172	-0.00236473
-152.38454531	-0.00308552
-152.35118890	-0.00326470
-152.31783249	-0.00319732
-152.28447608	-0.00311995
-152.25111967	-0.00283936
-152.21776326	-0.00328985
-152.18440685	-0.00404605
-152.15105044	-0.00440691
-152.11769403	-0.00506563
-152.08433763	-0.00700240
-152.05098122	-0.00645589
-152.01762481	-0.00785450
-151.98426840	-0.00729317
-151.95091199	-0.00758860
-151.91755558	-0.00708103
-151.88419917	-0.00895502
-151.85084276	-0.00821227
-151.81748635	-0.00682269
-151.78412994	-0.00893381
-151.75077353	-0.00873700
-151.71741712	-0.00797860
-151.68406071	-0.00856689
-151.65070430	-0.00772036
-151.61734789	-0.00865954
-151.58399148	-0.00716337
-151.55063507	-0.00740435
-151.51727866	-0.00757054
-151.48392225	-0.00710124
-151.45056584	-0.00665536
-151.41720943	-0.00572819
-151.38385303	-0.00458106
-151.35049662	-0.00487029
-151.31714021	-0.00328738
-151.28378380	-0.00355222
-151.25042739	-0.00548705
-151.21707098	-0.00549866
-151.18371457	-0.00555485
-151.15035816	-0.00645439
-151.11700175	-0.00735361
-151.08364534	-0.00857044
-151.05028893	-0.00871418
-151.01693252	-0.01050107
-150.98357611	-0.01077615
-150.95021970	-0.01225511
-150.91686329	-0.01186422
-150.88350688	-0.01266734
-150.85015047	-0.01261258
-150.81679406	-0.01216133
-150.78343765	-0.01176115
-150.75008124	-0.01245555
-150.71672484	-0.01050534
-150.68336843	-0.01006882
-150.65001202	-0.00916170
-150.61665561	-0.00806729
-150.58329920	-0.00820466
-150.54994279	-0.00870359
-150.51658638	-0.00771954
-150.48322997	-0.00816360
-150.44987356	-0.00805305
-150.41651715	-0.00872257
-150.38316074	-0.00874883
-150.34980433	-0.00949875
-150.31644792	-0.00959822
-150.28309151	-0.01031748
-150.24973510	-0.01159880
-150.21637869	-0.01306731
-150.18302228	-0.01292285
-150.14966587	-0.01283122
-150.11630946	-0.01399883
-150.08295305	-0.01522452
-150.04959664	-0.01499160
-150.01624024	-0.01402271
-149.98288383	-0.01299018
-149.94952742	-0.01346342
-149.91617101	-0.01385641
-149.88281460	-0.01220474
-149.84945819	-0.01248082
-149.81610178	-0.01188293
-149.78274537	-0.01090057
-149.74938896	-0.01027858
-149.71603255	-0.00899430
-149.68267614	-0.00806752
-149.64931973	-0.00814953
-149.61596332	-0.00839903
-149.58260691	-0.00684784
-149.54925050	-0.00727712
-149.51589409	-0.00786310
-149.48253768	-0.00904558
-149.44918127	-0.00810135
-149.41582486	-0.00955411
-149.38246845	-0.00990009
-149.34911204	-0.01147113
-149.31575564	-0.01017971
-149.28239923	-0.01027326
-149.24904282	-0.01222055
-149.21568641	-0.01295587
-149.18233000	-0.01375028
-149.14897359	-0.01320599
-149.11561718	-0.01296878
-149.08226077	-0.01338304
-149.04890436	-0.01235158
-149.01554795	-0.01106475
-148.98219154	-0.01104858
-148.94883513	-0.00958061
-148.91547872	-0.00932651
-148.88212231	-0.00748471
-148.84876590	-0.00630376
-148.81540949	-0.00628960
-148.78205308	-0.00583287
-148.74869667	-0.00644610
-148.71534026	-0.00606259
-148.68198385	-0.00713764
-148.64862744	-0.00765908
-148.61527104	-0.00858030
-148.58191463	-0.00890371
-148.54855822	-0.00940781
-148.51520181	-0.01021916
-148.48184540	-0.01178020
-148.44848899	-0.01169333
-148.41513258	-0.01211009
-148.38177617	-0.01185849
-148.34841976	-0.01322021
-148.31506335	-0.01430892
-148.28170694	-0.01411942
-148.24835053	-0.01392704
-148.21499412	-0.01345545
-148.18163771	-0.01216563
-148.14828130	-0.01264517
-148.11492489	-0.01071161
-148.08156848	-0.01129103
-148.04821207	-0.00938658
-148.01485566	-0.01102753
-147.98149925	-0.01025945
-147.94814284	-0.00957518
-147.91478644	-0.00870576
-147.88143003	-0.00867814
-147.84807362	-0.00930339
-147.81471721	-0.00950867
-147.78136080	-0.00940931
-147.74800439	-0.00890979
-147.71464798	-0.00897929
-147.68129157	-0.00963715
-147.64793516	-0.01059416
-147.61457875	-0.00956407
-147.58122234	-0.00934184
-147.54786593	-0.00873116
-147.51450952	-0.00791378
-147.48115311	-0.00820241
-147.44779670	-0.00895194
-147.41444029	-0.00815437
-147.38108388	-0.00642664
-147.34772747	-0.00836432
-147.31437106	-0.00759367
-147.28101465	-0.00763664
-147.24765824	-0.00714260
-147.21430184	-0.00765818
-147.18094543	-0.00728780
-147.14758902	-0.00918765
-147.11423261	-0.00800745
-147.08087620	-0.00873992
-147.04751979	-0.00914005
-147.01416338	-0.00911911
-146.98080697	-0.00923116
-146.94745056	-0.00900041
-146.91409415	-0.01003820
-146.88073774	-0.01059059
-146.84738133	-0.01078139
-146.81402492	-0.01035930
-146.78066851	-0.01085844
-146.74731210	-0.01062427
-146.71395569	-0.01157977
-146.68059928	-0.01112802
-146.64724287	-0.01116844
-146.61388646	-0.01039739
-146.58053005	-0.01144361
-146.54717365	-0.01051491
-146.51381724	-0.01044935
-146.48046083	-0.00970089
-146.44710442	-0.01030714
-146.41374801	-0.01084016
-146.38039160	-0.01078510
-146.34703519	-0.01025523
-146.31367878	-0.00951147
-146.28032237	-0.01004123
-146.24696596	-0.01144990
-146.21360955	-0.01030923
-146.18025314	-0.01188896
-146.14689673	-0.01200222
-146.11354032	-0.01123910
-146.08018391	-0.01059403
-146.04682750	-0.01131257
-146.01347109	-0.01069150
-145.98011468	-0.01244074
-145.94675827	-0.01286267
-145.91340186	-0.01266696
-145.88004545	-0.01106179
-145.84668905	-0.01211997
-145.81333264	-0.01051727
-145.77997623	-0.01125163
-145.74661982	-0.01041328
-145.71326341	-0.01012209
-145.67990700	-0.00994593
-145.64655059	-0.01023335
-145.61319418	-0.00894586
-145.57983777	-0.00986889
-145.54648136	-0.00928307
-145.51312495	-0.00912637
-145.47976854	-0.00876143
-145.44641213	-0.00972338
-145.41305572	-0.01020189
-145.37969931	-0.01147851
-145.34634290	-0.01080953
-145.31298649	-0.01213701
-145.27963008	-0.01239815
-145.24627367	-0.01260494
-145.21291726	-0.01327559
-145.17956085	-0.01177330
-145.14620445	-0.01158647
-145.11284804	-0.01186495
-145.07949163	-0.01173134
-145.04613522	-0.01102936
-145.01277881	-0.01106523
-144.97942240	-0.00871666
-144.94606599	-0.01023503
-144.91270958	-0.00919983
-144.87935317	-0.00941579
-144.84599676	-0.00853679
-144.81264035	-0.00817753
-144.77928394	-0.00897902
-144.74592753	-0.00865770
-144.71257112	-0.00852860
-144.67921471	-0.00919877
-144.64585830	-0.00846052
-144.61250189	-0.00865372
-144.57914548	-0.00944910
-144.54578907	-0.00997933
-144.51243266	-0.01020109
-144.47907625	-0.00913917
-144.44571985	-0.00941361
-144.41236344	-0.01087116
-144.37900703	-0.00897254
-144.34565062	-0.01000814
-144.31229421	-0.01015889
-144.27893780	-0.01029137
-144.24558139	-0.01029719
-144.21222498	-0.00963754
-144.17886857	-0.00937151
-144.14551216	-0.00842646
-144.11215575	-0.00915197
-144.07879934	-0.00788871
-144.04544293	-0.00807728
-144.01208652	-0.00763173
-143.97873011	-0.00710973
-143.94537370	-0.00698617
-143.91201729	-0.00620838
-143.87866088	-0.00757686
-143.84530447	-0.00532002
-143.81194806	-0.00721814
-143.77859165	-0.00776739
-143.74523525	-0.00711338
-143.71187884	-0.00910639
-143.67852243	-0.00877837
-143.64516602	-0.00943092
-143.61180961	-0.00943465
-143.57845320	-0.00880779
-143.54509679	-0.01100880
-143.51174038	-0.01040689
-143.47838397	-0.00977097
-143.44502756	-0.00973415
-143.41167115	-0.00947633
-143.37831474	-0.00965397
-143.34495833	-0.00945428
-143.31160192	-0.00919232
-143.27824551	-0.00855963
-143.24488910	-0.00896961
-143.21153269	-0.00824470
-143.17817628	-0.00727706
-143.14481987	-0.00855124
-143.11146346	-0.00803180
-143.07810705	-0.00937868
-143.04475065	-0.00820345
-143.01139424	-0.00900611
-142.97803783	-0.00944553
-142.94468142	-0.01083385
-142.91132501	-0.01073692
-142.87796860	-0.01110886
-142.84461219	-0.01208502
-142.81125578	-0.01216701
-142.77789937	-0.01308006
-142.74454296	-0.01353453
-142.71118655	-0.01452410
-142.67783014	-0.01413378
-142.64447373	-0.01258477
-142.61111732	-0.01176302
-142.57776091	-0.01167274
-142.54440450	-0.01146029
-142.51104809	-0.01155200
-142.47769168	-0.00987410
-142.44433527	-0.00853445
-142.41097886	-0.00815932
-142.37762246	-0.00687366
-142.34426605	-0.00618960
-142.31090964	-0.00616967
-142.27755323	-0.00589434
-142.24419682	-0.00645930
-142.21084041	-0.00501176
-142.17748400	-0.00639445
-142.14412759	-0.00613307
-142.11077118	-0.00708224
-142.07741477	-0.00681999
-142.04405836	-0.00810926
-142.01070195	-0.00809703
-141.97734554	-0.01066070
-141.94398913	-0.00960399
-141.91063272	-0.01067281
-141.87727631	-0.01000131
-141.84391990	-0.01096042
-141.81056349	-0.01186593
-141.77720708	-0.00954414
-141.74385067	-0.01017819
-141.71049426	-0.00973857
-141.67713786	-0.00891148
-141.64378145	-0.00900589
-141.61042504	-0.00797081
-141.57706863	-0.00793186
-141.54371222	-0.00801658
-141.51035581	-0.00691124
-141.47699940	-0.00828676
-141.44364299	-0.00726321
-141.41028658	-0.00652009
-141.37693017	-0.00820968
-141.34357376	-0.00715319
-141.31021735	-0.00770912
-141.27686094	-0.00830109
-141.24350453	-0.00824660
-141.21014812	-0.00840566
-141.17679171	-0.00781613
-141.14343530	-0.00893849
-141.11007889	-0.00982790
-141.07672248	-0.01068636
-141.04336607	-0.01179449
-141.01000966	-0.01187566
-140.97665326	-0.01328443
-140.94329685	-0.01314512
-140.90994044	-0.01304164
-140.87658403	-0.01233127
-140.84322762	-0.01269851
-140.80987121	-0.01202630
-140.77651480	-0.01184295
-140.74315839	-0.01050619
-140.70980198	-0.01068492
-140.67644557	-0.00969878
-140.64308916	-0.00843449
-140.60973275	-0.00864448
-140.57637634	-0.00808091
-140.54301993	-0.00801987
-140.50966352	-0.00859461
-140.47630711	-0.00684783
-140.44295070	-0.00734627
-140.40959429	-0.00970284
-140.37623788	-0.00946859
-140.34288147	-0.01013628
-140.30952506	-0.01144255
-140.27616866	-0.01088935
-140.24281225	-0.01431624
-140.20945584	-0.01464710
-140.17609943	-0.01451690
-140.14274302	-0.01476167
-140.10938661	-0.01553078
-140.07603020	-0.01650571
-140.04267379	-0.01573784
-140.00931738	-0.01528193
-139.97596097	-0.01442829
-139.94260456	-0.01435764
-139.90924815	-0.01382111
-139.87589174	-0.01341427
-139.84253533	-0.01240245
-139.80917892	-0.01152720
-139.77582251	-0.01183924
-139.74246610	-0.01034678
-139.70910969	-0.01128567
-139.67575328	-0.01122309
-139.64239687	-0.01080307
-139.60904046	-0.01156867
-139.57568406	-0.01065567
-139.54232765	-0.01202625
-139.50897124	-0.01103776
-139.47561483	-0.01144343
-139.44225842	-0.01186241
-139.40890201	-0.01250327
-139.37554560	-0.01154363
-139.34218919	-0.01221014
-139.30883278	-0.01237288
-139.27547637	-0.01258394
-139.24211996	-0.01354292
-139.20876355	-0.01210495
-139.17540714	-0.01330908
-139.14205073	-0.01331954
-139.10869432	-0.01338106
-139.07533791	-0.01203038
-139.04198150	-0.01160362
-139.00862509	-0.00984475
-138.97526868	-0.01033146
-138.94191227	-0.00988961
-138.90855587	-0.00933016
-138.87519946	-0.00849211
-138.84184305	-0.00831064
-138.80848664	-0.00703262
-138.77513023	-0.00746880
-138.74177382	-0.00667323
-138.70841741	-0.00652063
-138.67506100	-0.00738159
-138.64170459	-0.00762351
-138.60834818	-0.00751486
-138.57499177	-0.00665476
-138.54163536	-0.00677408
-138.50827895	-0.00828650
-138.47492254	-0.00670227
-138.44156613	-0.00753752
-138.40820972	-0.00720427
-138.37485331	-0.00725767
-138.34149690	-0.00749723
-138.30814049	-0.00687843
-138.27478408	-0.00665917
-138.24142767	-0.00555455
-138.20807127	-0.00667507
-138.17471486	-0.00612956
-138.14135845	-0.00602718
-138.10800204	-0.00721424
-138.07464563	-0.00715522
-138.04128922	-0.00707375
-138.00793281	-0.00917509
-137.97457640	-0.00886056
-137.94121999	-0.01033203
-137.90786358	-0.01119094
-137.87450717	-0.01182297
-137.84115076	-0.01223916
-137.80779435	-0.01449044
-137.77443794	-0.01607001
-137.74108153	-0.01554547
-137.70772512	-0.01653826
-137.67436871	-0.01658487
-137.64101230	-0.01550156
-137.60765589	-0.01675869
-137.57429948	-0.01721794
-137.54094307	-0.01821809
-137.50758667	-0.01801094
-137.47423026	-0.01674260
-137.44087385	-0.01673007
-137.40751744	-0.01635057
-137.37416103	-0.01688509
-137.34080462	-0.01661870
-137.30744821	-0.01529094
-137.27409180	-0.01448588
-137.24073539	-0.01418825
-137.20737898	-0.01259124
-137.17402257	-0.01260782
-137.14066616	-0.01159079
-137.10730975	-0.01175168
-137.07395334	-0.00959286
-137.04059693	-0.00856501
-137.00724052	-0.00777211
-136.97388411	-0.00667810
-136.94052770	-0.00723195
-136.90717129	-0.00662995
-136.87381488	-0.00597214
-136.84045847	-0.00650469
-136.80710207	-0.00442811
-136.77374566	-0.00563325
-136.74038925	-0.00606336
-136.70703284	-0.00511129
-136.67367643	-0.00551049
-136.64032002	-0.00502233
-136.60696361	-0.00364827
-136.57360720	-0.00430034
-136.54025079	-0.00446166
-136.50689438	-0.00355933
-136.47353797	-0.00185565
-136.44018156	-0.00094435
-136.40682515	-0.00140171
-136.37346874	-0.00015516
-136.34011233	-0.00008204
-136.30675592	0.00029543
-136.27339951	0.00149545
-136.24004310	0.00167911
-136.20668669	0.00134880
-136.17333028	0.00302902
-136.13997387	0.00230990
-136.10661747	0.00291207
-136.07326106	0.00292269
-136.03990465	0.00317050
-136.00654824	0.00258193
-135.97319183	0.00283035
-135.93983542	0.00249816
-135.90647901	0.00121783
-135.87312260	0.00132274
-135.83976619	0.00086654
-135.80640978	0.00063593
-135.77305337	0.00043575
-135.73969696	0.00050530
-135.70634055	-0.00058215
-135.67298414	-0.00131608
-135.63962773	0.00013141
-135.60627132	-0.00117576
-135.57291491	-0.00144949
-135.53955850	-0.00030529
-135.50620209	-0.00079997
-135.47284568	-0.00141459
-135.43948927	-0.00050238
-135.40613287	-0.00083757
-135.37277646	-0.00210763
-135.33942005	-0.00164471
-135.30606364	-0.00150019
-135.27270723	-0.00250980
-135.23935082	-0.00238613
-135.20599441	-0.00372333
-135.17263800	-0.00315484
-135.13928159	-0.00438753
-135.10592518	-0.00429628
-135.07256877	-0.00467614
-135.03921236	-0.00477580
-135.00585595	-0.00505066
-134.97249954	-0.00518963
-134.93914313	-0.00657298
-134.90578672	-0.00553592
-134.87243031	-0.00585097
-134.83907390	-0.00635846
-134.80571749	-0.00714765
-134.77236108	-0.00699597
-134.73900468	-0.00714200
-134.70564827	-0.00773009
-134.67229186	-0.00793997
-134.63893545	-0.00637735
-134.60557904	-0.00793326
-134.57222263	-0.00848276
-134.53886622	-0.00805598
-134.50550981	-0.00931517
-134.47215340	-0.00914557
-134.43879699	-0.00889915
-134.40544058	-0.01043624
-134.37208417	-0.01032323
-134.33872776	-0.01000887
-134.30537135	-0.01003289
-134.27201494	-0.00963443
-134.23865853	-0.01100845
-134.20530212	-0.01162851
-134.17194571	-0.01156377
-134.13858930	-0.01280337
-134.10523289	-0.01184993
-134.07187648	-0.01384015
-134.03852008	-0.01296313
-134.00516367	-0.01299546
-133.97180726	-0.01377069
-133.93845085	-0.01537194
-133.90509444	-0.01514504
-133.87173803	-0.01614699
-133.83838162	-0.01607624
-133.80502521	-0.01590725
-133.77166880	-0.01528775
-133.73831239	-0.01601542
-133.70495598	-0.01516760
-133.67159957	-0.01714626
-133.63824316	-0.01599555
-133.60488675	-0.01562506
-133.57153034	-0.01612740
-133.53817393	-0.01575681
-133.50481752	-0.01515605
-133.47146111	-0.01616532
-133.43810470	-0.01611736
-133.40474829	-0.01448348
-133.37139188	-0.01482019
-133.33803548	-0.01484715
-133.30467907	-0.01389649
-133.27132266	-0.01342441
-133.23796625	-0.01344514
-133.20460984	-0.01297858
-133.17125343	-0.01155728
-133.13789702	-0.01110542
-133.10454061	-0.01019310
-133.07118420	-0.01041747
-133.03782779	-0.01001647
-133.00447138	-0.01012611
-132.97111497	-0.01014734
-132.93775856	-0.00914464
-132.90440215	-0.00900296
-132.87104574	-0.00949676
-132.83768933	-0.00926927
-132.80433292	-0.00860466
-132.77097651	-0.00863706
-132.73762010	-0.00953700
